universe,protocol,slice,method,k,s,seed,train_frac,n_pairs,nnz,explained_variance,fit_seconds,transform_seconds,metrics_seconds,dd_mean_abs,dd_median_abs,dd_p95_abs,dd_mean_rho,dd_n_pairs,nn_overlap_at_5,nn_overlap_at_5_p10,nn_overlap_at_10,nn_overlap_at_10_p10,ari_C3,ari_C5,ari_C8,ari_mean,anomaly_recall_5pct,anomaly_precision_5pct,anomaly_score_spearman,anomaly_top10_overlap,sparsity_ratio
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_1bit,20,3.0,14,0.7,50000,300,,0.004187833052128553,0.00036895833909511566,0.35234474996104836,0.8941757074532749,0.8968005317728145,0.938094019539414,0.10582429254672497,50000,0.045246690734055364,0.0,0.0628158844765343,0.0,0.13108255952777476,0.14327140646623288,0.12416372755776635,0.13283923118392466,0.0,0.0,0.22644918747469744,0.0,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_1bit,20,3.0,15,0.7,50000,300,,0.00402704207226634,0.0003194590099155903,0.6740787499584258,0.8945171308643087,0.8974471318066262,0.9379688551200404,0.10548286913569122,50000,0.04909747292418773,0.0,0.07244283995186522,0.0,0.1971800161817579,0.1599247186957829,0.11321166773274183,0.15677213420342753,0.0,0.0,0.22644918747469744,0.0,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_1bit,20,3.0,16,0.7,50000,300,,0.0030933753587305546,0.00027525005862116814,0.6150666670873761,0.8948848298883099,0.8976497618150518,0.938029736800707,0.10511517011169004,50000,0.05198555956678701,0.0,0.0736462093862816,0.0,0.18259699329227455,0.1665090751080088,0.13273625676316853,0.16061410838781728,0.0,0.0,0.22644918747469744,0.0,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_1bit,20,3.0,17,0.7,50000,300,,0.009052792098373175,0.0009552496485412121,0.4572350410744548,0.8957784711914095,0.8982249979997059,0.9404514987966371,0.1042215288085906,50000,0.04163658243080626,0.0,0.07220216606498195,0.0,0.32260939482602646,0.20567254120802245,0.1641534023784278,0.23081177947082557,0.0,0.0,0.22644918747469744,0.0,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_1bit,20,3.0,18,0.7,50000,300,,0.005216249730437994,0.0005244999192655087,0.44811608269810677,0.89440225448182,0.897286475131496,0.9372873430601912,0.1055977455181799,50000,0.049819494584837545,0.0,0.0740072202166065,0.0,0.2202394716156132,0.20316440513858142,0.153023726146243,0.19214253430014586,0.0,0.0,0.22644918747469744,0.0,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_1bit,20,3.0,19,0.7,50000,300,,0.005157167091965675,0.000295999925583601,0.4684076253324747,0.8944628558055665,0.8972789695483063,0.9374776034013673,0.10553714419443355,50000,0.0430806257521059,0.0,0.06690734055354995,0.0,0.17890372546713873,0.15039146622730498,0.1302819889513804,0.15319239354860803,0.0,0.0,0.22644918747469744,0.0,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,0,0.7,50000,300,,0.004401540849357843,0.0005442500114440918,0.6756149590946734,0.1468009640077321,0.1295962104279168,0.34171947859861285,0.8998271659679011,50000,0.1858002406738869,0.0,0.25042117930204577,0.1,0.20255366170515166,0.18025206332092011,0.2554621621569503,0.2127559623943407,0.6666666666666666,0.6666666666666666,0.8784656956066419,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,1,0.7,50000,300,,0.0029559163376688957,0.0007153749465942383,0.6462614168412983,0.15091604430243807,0.1325604179076496,0.35500549683814714,0.9049903989524288,50000,0.18219013237063783,0.0,0.23465703971119134,0.1,0.3701610963943025,0.1939800205369197,0.19369406861803146,0.25261172851641794,0.5952380952380952,0.5952380952380952,0.8694174852701559,0.4,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,2,0.7,50000,300,,0.004694500006735325,0.0038687502965331078,0.5555017502047122,0.16258701188526503,0.15017223375917932,0.35664215076387534,0.8642735890157162,50000,0.17087845968712395,0.0,0.22346570397111912,0.0,0.4896152438903665,0.16535091563137821,0.19085417369634558,0.28194011107269673,0.6666666666666666,0.6666666666666666,0.8822559747459707,0.7,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,3,0.7,50000,300,,0.015702332835644484,0.0006403340958058834,0.5597771247848868,0.12578417397380112,0.10650870528164319,0.3066376600463145,0.9501565301888122,50000,0.20673886883273165,0.0,0.2634175691937425,0.1,0.5525462545133961,0.31263715155002064,0.27939549992893137,0.38152630199744936,0.7380952380952381,0.7380952380952381,0.8903193306410869,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,4,0.7,50000,300,,0.005430083256214857,0.0009863339364528656,0.5506247919984162,0.1658751756876921,0.15311081571469315,0.363305635764498,0.8561619252123359,50000,0.17400722021660653,0.0,0.24031287605294824,0.1,0.49894688022511724,0.20762880569911216,0.1607106323676517,0.28909543943062704,0.7142857142857143,0.7142857142857143,0.8858064234165208,0.5,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,5,0.7,50000,300,,0.006732541602104902,0.0005762078799307346,0.32034324994310737,0.13295565511272683,0.11535875899375414,0.315945425023978,0.924289044770382,50000,0.197352587244284,0.0,0.2518652226233454,0.1,0.5078536081705867,0.2404959509189147,0.2232976434688374,0.3238824008527796,0.6904761904761905,0.6904761904761905,0.8854660937557505,0.8,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,6,0.7,50000,300,,0.004041916690766811,0.00047116586938500404,0.5316387917846441,0.13407164648112474,0.11606542509662615,0.32079524606799414,0.9254950402660161,50000,0.19085439229843562,0.0,0.24837545126353788,0.1,0.4605398300674411,0.24240221833807823,0.1875966794426833,0.29684624261606757,0.7619047619047619,0.7619047619047619,0.8827222316090242,0.5,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,7,0.7,50000,300,,0.0032962076365947723,0.00047391606494784355,0.45813274988904595,0.1351361676926219,0.1172065985524155,0.3219651096842874,0.9142662522926102,50000,0.1983152827918171,0.0,0.25679903730445247,0.1,0.4821004338846362,0.29533769750396954,0.17563756728393737,0.31769189955751437,0.7857142857142857,0.7857142857142857,0.8923030918453039,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,8,0.7,50000,300,,0.004858999978750944,0.0003042919561266899,0.6847317079082131,0.15767471477826805,0.14089931891302065,0.3609776000139668,0.8761123068213444,50000,0.18724428399518653,0.0,0.23802647412755717,0.1,0.1570615828827121,0.1755058763709923,0.2657967647403172,0.19945474133134056,0.6428571428571429,0.6428571428571429,0.8768317159222839,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,9,0.7,50000,300,,0.008630499709397554,0.0005478751845657825,0.579438999760896,0.13359376335739373,0.11331013809433255,0.32467055596027794,0.9279542066733034,50000,0.19302045728038505,0.0,0.2510228640192539,0.1,0.5925283292459698,0.20868103800782375,0.21763336235094152,0.33961424320157835,0.7619047619047619,0.7619047619047619,0.8891449371493192,0.5,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,10,0.7,50000,300,,0.0034690839238464832,0.0013808747753500938,0.5741534172557294,0.12659109615391292,0.10815729263114288,0.30611825968644335,0.9409331638527705,50000,0.20144404332129964,0.0,0.2647412755716005,0.1,0.6360777438323288,0.3204567442983409,0.2977147322368604,0.4180830734558434,0.6428571428571429,0.6428571428571429,0.8955616620885094,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,11,0.7,50000,300,,0.0036220410838723183,0.0006110831163823605,0.5969073749147356,0.13783756782612755,0.12043028791196347,0.3250630073435983,0.9089227518140502,50000,0.18676293622141998,0.0,0.24681107099879665,0.1,0.5582489644211193,0.2325262972204642,0.20724053941902337,0.3326719336868689,0.5952380952380952,0.5952380952380952,0.8890984306568122,0.5,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,12,0.7,50000,300,,0.0035360418260097504,0.0004038331098854542,0.5485413330607116,0.13503152220042272,0.11706380221717211,0.3217197376445484,0.914906452565118,50000,0.18604091456077015,0.0,0.24645006016847174,0.1,0.43299884500594565,0.23726763845717383,0.22659719943233952,0.298954560965153,0.6428571428571429,0.6428571428571429,0.8916458948819438,0.7,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,13,0.7,50000,300,,0.003776540979743004,0.0008766250684857368,0.41339645767584443,0.13740748519362891,0.12034840976262268,0.3254793577617003,0.89765430909028,50000,0.20938628158844766,0.0,0.26534296028880866,0.1,0.5598009535628083,0.23413383426961704,0.21159447177312976,0.33517641986851837,0.6904761904761905,0.6904761904761905,0.8959186161474556,0.5,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,14,0.7,50000,300,,0.004075583070516586,0.0006715832278132439,0.6006637923419476,0.18292334922847586,0.17148558918208334,0.3916969490018092,0.8389605789242767,50000,0.16654632972322503,0.0,0.2184115523465704,0.1,0.18089779131284425,0.15858828423937282,0.1781808970377868,0.17255565753000132,0.5714285714285714,0.5714285714285714,0.8600789230233904,0.5,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,15,0.7,50000,300,,0.0034466669894754887,0.00043633393943309784,0.5864805830642581,0.15220729640667913,0.13491730967109922,0.3519529994617343,0.8955752325851454,50000,0.17208182912154033,0.0,0.2292418772563177,0.1,0.40126838808538945,0.20184468722897805,0.1553194775173627,0.25281085094391004,0.6666666666666666,0.6666666666666666,0.8606052368318037,0.5,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,16,0.7,50000,300,,0.00311483396217227,0.00048491591587662697,0.5785474996082485,0.15741458058277139,0.1418119024431182,0.3567271078553269,0.8721663071367195,50000,0.1793020457280385,0.0,0.24211793020457278,0.1,0.4179061959851088,0.2708993173064354,0.21263039198787234,0.3004786350931389,0.7142857142857143,0.7142857142857143,0.8781995797686719,0.7,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,17,0.7,50000,300,,0.003081291913986206,0.00026645883917808533,1.4803112922236323,0.13305250288423337,0.11335698739553024,0.32499516749260265,0.975554878474015,50000,0.2036101083032491,0.0,0.26173285198555957,0.1,0.5502827874430182,0.34171648571231134,0.3055929082176332,0.39919739379098756,0.6666666666666666,0.6666666666666666,0.8887693721288931,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,18,0.7,50000,300,,0.008402999956160784,0.0026036249473690987,1.073392041027546,0.13886648890997635,0.11916014637763478,0.3354082498509087,0.8989385985671858,50000,0.18965102286401928,0.0,0.24283995186522264,0.1,0.5513857883993851,0.3051290845642621,0.2610848175932681,0.3725332301856384,0.7142857142857143,0.7142857142857143,0.8857624680895199,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_int8,20,3.0,19,0.7,50000,300,,0.0034706671722233295,0.0003420407883822918,0.7977937082760036,0.14643710713189106,0.13027204259549047,0.3372190103720046,0.8822457638785751,50000,0.1858002406738869,0.0,0.23417569193742482,0.1,0.6312070214108295,0.30275339409323304,0.23284529671145823,0.3889352374051736,0.7142857142857143,0.7142857142857143,0.9048046183623691,0.4,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,0,0.7,50000,300,,0.0031111249700188637,0.0003365841694176197,0.5564015000127256,0.12571313616265584,0.10646193469162707,0.3056196249707763,0.9833014740313423,50000,0.11070998796630566,0.0,0.16714801444043317,0.0,0.22894687220882087,0.18039468358017446,0.17327836216681108,0.19420663931860216,0.7619047619047619,0.7619047619047619,0.8996925427341133,0.7,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,1,0.7,50000,300,,0.0043297093361616135,0.0005233339034020901,0.49263804219663143,0.13517578427078958,0.11283379822350648,0.3342218659374363,1.0031672652756232,50000,0.09747292418772563,0.0,0.1510228640192539,0.0,0.3153513099915385,0.20572300177897934,0.1499657258597075,0.22368001254340844,0.6190476190476191,0.6190476190476191,0.8881521573659257,0.4,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,2,0.7,50000,300,,0.003942250274121761,0.0003600423224270344,0.29365045856684446,0.13188640479697292,0.11513440804966979,0.3109103905650411,0.9344121255923151,50000,0.101323706377858,0.0,0.14921780986762936,0.0,0.45747173984032097,0.1665167116820037,0.1650358328662595,0.26300809479619475,0.7380952380952381,0.7380952380952381,0.8939785593359274,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,3,0.7,50000,300,,0.003818084020167589,0.0004121251404285431,0.4034144999459386,0.1299869340767615,0.10723960043982661,0.327319268958098,1.0370543981938802,50000,0.12924187725631767,0.0,0.1734055354993983,0.0,0.46848381337124284,0.31012760550729834,0.22654672977944645,0.33505271621932914,0.7619047619047619,0.7619047619047619,0.9106919973702083,0.8,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,4,0.7,50000,300,,0.0042458330281078815,0.0003553749993443489,0.4108026251196861,0.13191121694986405,0.11532243045513046,0.30979738491162817,0.9336016397792818,50000,0.10445246690734057,0.0,0.15643802647412755,0.0,0.43267996794413743,0.19155124448800429,0.1485897927068792,0.257607001713007,0.6904761904761905,0.6904761904761905,0.8992727714523743,0.7,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,5,0.7,50000,300,,0.0037846253253519535,0.0003536669537425041,0.48425316577777267,0.12284880295288043,0.10191680186106389,0.3057526325875932,1.0105090529529595,50000,0.10661853188929,0.0,0.15691937424789412,0.0,0.42377155659317833,0.19619828931453046,0.1673977538170295,0.26245586657491277,0.7619047619047619,0.7619047619047619,0.9084688657434513,0.7,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,6,0.7,50000,300,,0.0030559999868273735,0.0003643329255282879,0.317139457911253,0.12385700765215678,0.10333244952344345,0.30620749493686183,1.0005394750641137,50000,0.12057761732851985,0.0,0.16666666666666666,0.0,0.4148418072159253,0.18303348776637396,0.1666934548969938,0.25485624995976436,0.6904761904761905,0.6904761904761905,0.8973857872478529,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,7,0.7,50000,300,,0.005847208667546511,0.0007442086935043335,0.48364104190841317,0.11989251557378514,0.10119756111295997,0.2939392042184215,0.991822141760815,50000,0.12274368231046931,0.0,0.17545126353790616,0.0,0.4600113138454637,0.280408197550563,0.16762757000886816,0.3026823604682983,0.7857142857142857,0.7857142857142857,0.906280279406992,0.9,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,8,0.7,50000,300,,0.0042959582060575485,0.0004016673192381859,0.5162544576451182,0.13467316094142576,0.11570334888823247,0.3222652330433449,0.9517036470221085,50000,0.11167268351383874,0.0,0.1608904933814681,0.0,0.14986909268515491,0.16444613898621344,0.1457705343232198,0.15336192199819604,0.5714285714285714,0.5714285714285714,0.8868158275980902,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,9,0.7,50000,300,,0.005256874952465296,0.000993042252957821,0.5525043332017958,0.1268004670766359,0.10474760474475664,0.31461733591078583,1.0000512040972576,50000,0.11070998796630566,0.0,0.15595667870036103,0.0,0.5683082925302917,0.24551384365976545,0.19451996112827763,0.33611403243944493,0.8333333333333334,0.8333333333333334,0.910235673323675,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,10,0.7,50000,300,,0.010752249974757433,0.0003320411778986454,0.6840181252919137,0.12710629814983251,0.10675915023684845,0.3134200846151607,1.0182511707982111,50000,0.10926594464500602,0.0,0.16570397111913357,0.0,0.5188224600307295,0.36923699172893937,0.17984376543908606,0.3559677390662517,0.6904761904761905,0.6904761904761905,0.9125486603453524,0.7,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,11,0.7,50000,300,,0.011643457692116499,0.0015151659026741982,0.9136918750591576,0.12240264642433982,0.10370034658312433,0.29865563119749755,0.9888710749392872,50000,0.10445246690734054,0.0,0.15270758122743683,0.0,0.35018588951158147,0.22951423852583477,0.16634812727695228,0.24868275177145616,0.7380952380952381,0.7380952380952381,0.9076654786321068,0.8,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,12,0.7,50000,300,,0.00453870790079236,0.00048779090866446495,0.7787196249701083,0.12528428948813553,0.10617624021949734,0.30464823235081634,0.9915252416538455,50000,0.09362214199759326,0.0,0.14909747292418774,0.0,0.32374943494342606,0.207613366681523,0.14135493696268084,0.22423924619587665,0.7142857142857143,0.7142857142857143,0.9084751391012537,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,13,0.7,50000,300,,0.003964375238865614,0.0005298750475049019,0.8699146248400211,0.12130098519432711,0.10255034356285003,0.29731225203223893,0.9780179109953784,50000,0.11793020457280386,0.0,0.16293622141997594,0.0,0.35739216334332924,0.21654434430678776,0.15702065764784345,0.2436523884326535,0.8095238095238095,0.8095238095238095,0.9106790533419432,0.8,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,14,0.7,50000,300,,0.003860000055283308,0.00034570833668112755,0.7997666248120368,0.1418393335624221,0.12533224595651704,0.32935169300660777,0.9187260476346776,50000,0.10132370637785801,0.0,0.14717208182912156,0.0,0.14121741447120137,0.19439776421043448,0.1311297721912542,0.15558165029096335,0.6428571428571429,0.6428571428571429,0.8786372510313399,0.6,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,15,0.7,50000,300,,0.0035122083500027657,0.00035570934414863586,0.5864949999377131,0.12971678497743638,0.11084959179908727,0.31418701945570615,0.9739677676245778,50000,0.10734055354993982,0.0,0.16161251504211793,0.0,0.3280885849143168,0.18049386753302768,0.14087025743736115,0.2164842366282352,0.6904761904761905,0.6904761904761905,0.8754772770615925,0.5,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,16,0.7,50000,300,,0.003627167083323002,0.0007147500291466713,0.5823016250506043,0.12716996553325768,0.10907534716399797,0.3048053798157678,0.9501314328750248,50000,0.10878459687123948,0.0,0.16450060168471722,0.0,0.39444420984854583,0.22330246480848345,0.16021331580339682,0.259319996820142,0.6904761904761905,0.6904761904761905,0.8911319604995933,0.7,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,17,0.7,50000,300,,0.003456041682511568,0.00036179088056087494,0.6643276656977832,0.1481614351684354,0.12583707771467934,0.3589188398602393,1.0693575862567046,50000,0.11817087845968713,0.0,0.17268351383874853,0.0,0.5247728093605899,0.3173820811182389,0.21569000653965198,0.35261496567282685,0.7619047619047619,0.7619047619047619,0.9136873584312255,0.8,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,18,0.7,50000,300,,0.004484875127673149,0.002102083060890436,0.7447297079488635,0.12094124873874226,0.10049919909889032,0.30244744607807805,0.9801586060206203,50000,0.10685920577617328,0.0,0.16341756919374248,0.0,0.51262335696466,0.24764823057843555,0.17904895846670707,0.3131068486699342,0.8095238095238095,0.8095238095238095,0.90961394174309,0.8,0.85
top_100__chrono70_30__full,chrono70_30,full,crashsketch_noR_normsign,20,3.0,19,0.7,50000,300,,0.004186125006526709,0.00035858340561389923,0.6486882916651666,0.12199993848210594,0.10263816402061132,0.30189455118711894,0.9641302649713306,50000,0.10300842358604091,0.0,0.16125150421179302,0.0,0.5217263231340704,0.21631359541614611,0.1899713051626793,0.3093370745709653,0.7857142857142857,0.7857142857142857,0.9200656904206662,0.8,0.85
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,0,0.7,50000,2000,,0.00022733258083462715,0.00017429189756512642,1.0621098331175745,0.1241739078720181,0.1059172104693692,0.3019677086782612,1.008243682993308,50000,0.2055354993983153,0.0,0.2507821901323707,0.1,0.6792876992804514,0.33060407638374817,0.2968709058712429,0.4355875605118142,0.8333333333333334,0.8333333333333334,0.9065086296309925,0.8,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,1,0.7,50000,2000,,0.0004277080297470093,0.00039733294397592545,1.004894542042166,0.11969118365527344,0.10016948387458502,0.2986344480568455,1.0094809852771245,50000,0.19494584837545126,0.0,0.25511432009626955,0.1,0.6070160874804084,0.39829720745059366,0.2586108799167215,0.4213080582825745,0.7857142857142857,0.7857142857142857,0.8977531969031359,0.7,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,2,0.7,50000,2000,,0.00018475018441677094,0.0005240421742200851,0.9138412079773843,0.13844082408475958,0.11991527816802666,0.32869423553838295,1.0653887341601025,50000,0.2170878459687124,0.0,0.27665463297232246,0.1,0.6456419298232449,0.4688688956088488,0.2996302604186156,0.4713803619502364,0.8809523809523809,0.8809523809523809,0.9182942196444761,0.7,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,3,0.7,50000,2000,,0.0002221670001745224,0.0005012080073356628,0.828462959267199,0.1256017773421963,0.10602176034162014,0.30876759983099866,1.0161363587245444,50000,0.2062575210589651,0.0,0.2607701564380265,0.1,0.6127223439129201,0.32968215535042444,0.24372912282843048,0.3953778740305917,0.7380952380952381,0.7380952380952381,0.8995285362499706,0.5,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,4,0.7,50000,2000,,0.00014454079791903496,0.00021804170683026314,1.0359417079016566,0.13809862089721525,0.12180559688692977,0.3213264079943358,0.9394473417623509,50000,0.178820697954272,0.0,0.23200962695547533,0.1,0.33398601732215377,0.2267388776200069,0.13862319938589468,0.23311603144268514,0.5,0.5,0.8808082719659531,0.5,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,5,0.7,50000,2000,,0.00016675004735589027,0.00014441600069403648,0.8392575830221176,0.11535625656576193,0.09792174213696936,0.2817050123914864,0.966948376737713,50000,0.19975932611311673,0.0,0.2584837545126354,0.1,0.557109662980881,0.25010471863061345,0.22410488390767166,0.3437730885063887,0.7142857142857143,0.7142857142857143,0.8978041783908752,0.7,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,6,0.7,50000,2000,,0.00016983412206172943,0.00010962504893541336,0.5217006248421967,0.1366408305500225,0.11556295119439836,0.3345227826919443,1.0579320199999769,50000,0.21275571600481347,0.0,0.26835138387484964,0.1,0.5380643651222159,0.3635384736557835,0.21564712606204064,0.37241665494668,0.6904761904761905,0.6904761904761905,0.9114584553152905,0.9,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,7,0.7,50000,2000,,0.00014670798555016518,0.00015349965542554855,0.4267112920060754,0.11945802145451401,0.1028788312968627,0.28752862756674413,1.0203547014218852,50000,0.21708784596871245,0.0,0.28267148014440435,0.1,0.5709879292003601,0.2493994802572047,0.25655889521318803,0.3589821015569176,0.7857142857142857,0.7857142857142857,0.907475814114553,0.7,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,8,0.7,50000,2000,,0.00017504114657640457,7.141707465052605e-05,0.47383879125118256,0.11844045664939627,0.09905660276274064,0.29128862166530933,0.9914165125101683,50000,0.19061371841155236,0.0,0.25198555956678703,0.1,0.5037061836586395,0.33130153590782857,0.21247479058876845,0.3491608367184122,0.7142857142857143,0.7142857142857143,0.8978174360870307,0.6,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,9,0.7,50000,2000,,0.00015566591173410416,0.00011237477883696556,0.4813511250540614,0.1301751427993616,0.11228252745686168,0.3125829072650515,0.9635766827182066,50000,0.18002406738868834,0.0,0.2368231046931408,0.1,0.38483225483921757,0.2576668374754594,0.20372082354052695,0.28207330528506797,0.7142857142857143,0.7142857142857143,0.8663160208175105,0.7,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,10,0.7,50000,2000,,0.00012895837426185608,0.00016908301040530205,0.4082771670073271,0.12819336669527157,0.1113981670578757,0.30400530423088107,0.9332048026856703,50000,0.19350180505415163,0.0,0.25511432009626955,0.1,0.49958631647572976,0.2671076514073882,0.1648480693210717,0.31051401240139653,0.7142857142857143,0.7142857142857143,0.8730073097165111,0.6,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,11,0.7,50000,2000,,0.0001509580761194229,8.891616016626358e-05,0.5299074999056756,0.1196419580659455,0.10102671662293933,0.2942027121834821,0.9972710042800095,50000,0.2120336943441637,0.0,0.2632972322503009,0.1,0.48225319960978724,0.3042452858703118,0.23452885537471996,0.3403424469516063,0.6428571428571429,0.6428571428571429,0.8988119096770307,0.7,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,12,0.7,50000,2000,,0.00020058266818523407,8.024973794817924e-05,0.5266187908127904,0.11970752442129973,0.10107479574208911,0.29425530775725167,0.9893496651876432,50000,0.202647412755716,0.0,0.2606498194945848,0.1,0.5456857950178517,0.3171776105995269,0.19679180419629974,0.35321840327122617,0.7380952380952381,0.7380952380952381,0.8867384143628108,0.7,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,13,0.7,50000,2000,,0.000758166890591383,9.975023567676544e-05,0.4148561251349747,0.1205889788344739,0.10286763273249455,0.29297838275772553,1.0087644473472044,50000,0.20842358604091454,0.0,0.26979542719614924,0.1,0.5639358081053585,0.3935619551301241,0.3037657245408581,0.42042116259211354,0.8095238095238095,0.8095238095238095,0.9024511681828674,0.8,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,14,0.7,50000,2000,,0.0001966250129044056,9.38749872148037e-05,0.44092933321371675,0.11750346703839148,0.09855446586268929,0.2916702491448109,0.9515170545031609,50000,0.1927797833935018,0.0,0.242719614921781,0.1,0.555217347554434,0.3022029924172868,0.21849095761569798,0.3586370991958063,0.7619047619047619,0.7619047619047619,0.8972485889127182,0.7,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,15,0.7,50000,2000,,0.00011612521484494209,7.916707545518875e-05,0.4463512091897428,0.1322527221777434,0.11477326485829814,0.31347463483176075,0.9262860764755158,50000,0.18676293622141998,0.0,0.24524669073405536,0.1,0.5302135962336624,0.2571762833607584,0.21518746648061654,0.33419244869167913,0.6666666666666666,0.6666666666666666,0.8833475390035564,0.6,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,16,0.7,50000,2000,,0.0001260419376194477,0.00015533296391367912,0.47575291665270925,0.12291489147010214,0.10445393431498007,0.3003677988676103,0.9863406201668363,50000,0.20770156438026477,0.0,0.2634175691937425,0.1,0.38411743236833934,0.3473012270390766,0.23818987819013215,0.32320284586584935,0.7142857142857143,0.7142857142857143,0.9001387875857776,0.5,0.0
top_100__chrono70_30__full,chrono70_30,full,dense_jl,20,,17,0.7,50000,2000,,0.00020391587167978287,0.00014520902186632156,0.4072954999282956,0.12322407674733733,0.10460423821912135,0.29900619745836365,0.9719279328483474,50000,0.1963898916967509,0.0,0.24320096269554756,0.1,0.4819746184060481,0.26608349399956777,0.20001398589608219,0.3160240327672327,0.6904761904761905,0.6904761904761905,0.8824004710873485,0.9,0.0
