universe,protocol,slice,method,k,s,seed,train_frac,n_pairs,nnz,explained_variance,fit_seconds,transform_seconds,metrics_seconds,dd_mean_abs,dd_median_abs,dd_p95_abs,dd_mean_rho,dd_n_pairs,nn_overlap_at_5,nn_overlap_at_5_p10,nn_overlap_at_10,nn_overlap_at_10_p10,ari_C3,ari_C5,ari_C8,ari_mean,anomaly_recall_5pct,anomaly_precision_5pct,anomaly_score_spearman,anomaly_top10_overlap,sparsity_ratio
top_100__preCOVID__all_test,preCOVID,all_test,sparse_jl,30,1.0,39,0.7,50000,100,,0.0060208899999452115,0.0010092499996972037,0.952928938000241,0.08988119647972093,0.07536714832351432,0.2226777251365696,0.9995500179135953,50000,0.2850556438791733,0.0,0.33736089030206673,0.1,0.5507477682957512,0.31263771626922443,0.47985843822049834,0.44774797426182467,0.8412698412698413,0.8412698412698413,0.9445799683336923,0.9,0.9666666666666667
top_100__preCOVID__all_test,preCOVID,all_test,sparse_jl,30,1.0,40,0.7,50000,100,,0.005576799999744253,0.000993659999949159,0.9848461080000561,0.09900879328893722,0.08395092695785006,0.24231853401426134,1.0087505229782812,50000,0.2534181240063594,0.0,0.30969793322734496,0.1,0.6488026921376104,0.6385480797589984,0.5021049559144805,0.5964852426036965,0.8571428571428571,0.8571428571428571,0.9356636738327815,0.9,0.9666666666666667
top_100__preCOVID__all_test,preCOVID,all_test,sparse_jl,30,1.0,41,0.7,50000,100,,0.011797360999935336,0.0010052909997284587,0.9703088280002703,0.09380050368658337,0.07870649017155168,0.2323044317290028,1.0095834319694352,50000,0.26915739268680444,0.0,0.326550079491256,0.1,0.7322350386315564,0.6978488941157841,0.3752538300549228,0.6017792542674211,0.9047619047619048,0.9047619047619048,0.9472114807481996,0.9,0.9666666666666667
top_100__preCOVID__all_test,preCOVID,all_test,sparse_jl,30,1.0,42,0.7,50000,100,,0.005664939999860508,0.0011986800000158837,0.8824105560001954,0.10318614597311312,0.08931200483589413,0.2453830456887189,0.9548745391989129,50000,0.24435612082670904,0.0,0.3006359300476948,0.1,0.6278103355277793,0.3513607880466142,0.313271573579927,0.4308142323847735,0.7936507936507936,0.7936507936507936,0.9377756731775644,0.9,0.9666666666666667
top_100__preCOVID__all_test,preCOVID,all_test,sparse_jl,30,1.0,43,0.7,50000,100,,0.005163530000118044,0.0012789799998245144,0.9781705780001175,0.11114686854823796,0.09381260100044875,0.27249119106616504,0.9340780879230279,50000,0.24880763116057233,0.0,0.29483306836248013,0.1,0.49624912154684364,0.4053569803541619,0.20813013091271995,0.3699120776045752,0.873015873015873,0.873015873015873,0.9243824827847854,0.9,0.9666666666666667
top_100__preCOVID__all_test,preCOVID,all_test,sparse_jl,30,1.0,44,0.7,50000,100,,0.004861659999733092,0.0008366000001842622,1.0037452090000443,0.1148330784390252,0.10148745948659788,0.2664682387851073,0.9375473350215974,50000,0.23783783783783782,0.0,0.29292527821939585,0.1,0.548348202074732,0.42872360537070364,0.23430957935584618,0.40379379560042733,0.8412698412698413,0.8412698412698413,0.917523493794168,0.9,0.9666666666666667
top_100__preCOVID__all_test,preCOVID,all_test,sparse_jl,30,1.0,45,0.7,50000,100,,0.006017549999796756,0.0009093200001188961,0.9558522679999442,0.10303437070681239,0.08823578214632022,0.25090556683326404,0.9499794609013393,50000,0.2454689984101749,0.0,0.2987281399046105,0.1,0.6161439350596983,0.3052316132730308,0.44503827859394673,0.4554712756422252,0.9047619047619048,0.9047619047619048,0.9305026167796169,1.0,0.9666666666666667
top_100__preCOVID__all_test,preCOVID,all_test,sparse_jl,30,1.0,46,0.7,50000,100,,0.005967680000139808,0.0008404000000155065,0.9490448079995986,0.09614966807412835,0.08191707585080038,0.23426701423979657,0.9665502372967225,50000,0.2688394276629571,0.0,0.3252782193958665,0.1,0.48241659910828444,0.4398103001573471,0.3394728449786329,0.4205665814147548,0.8253968253968254,0.8253968253968254,0.9424964490823591,0.9,0.9666666666666667
top_100__preCOVID__all_test,preCOVID,all_test,sparse_jl,30,1.0,47,0.7,50000,100,,0.005846899999596644,0.0012430300002961303,1.0777789600001597,0.09996900826191729,0.0860076146447955,0.23800817192568935,0.9538330368788038,50000,0.25739268680445154,0.0,0.31176470588235294,0.1,0.6524059279650536,0.28926107676616514,0.2869764681965972,0.409547824309272,0.8095238095238095,0.8095238095238095,0.9386190576507281,0.8,0.9666666666666667
top_100__preCOVID__all_test,preCOVID,all_test,sparse_jl,30,1.0,48,0.7,50000,100,,0.005173879999802011,0.0010611100001369778,1.019975078999778,0.09351327961052515,0.07904764180622476,0.22902083963856168,0.9865008895671954,50000,0.26947535771065184,0.0,0.33171701112877583,0.1,0.6426424864546985,0.4030453632169892,0.33462537103114326,0.4601044069009437,0.8888888888888888,0.8888888888888888,0.9384643248509498,1.0,0.9666666666666667
