universe,slice,method,k,s,seed,train_frac,n_pairs,nnz,explained_variance,fit_seconds,transform_seconds,metrics_seconds,dd_mean_abs,dd_median_abs,dd_p95_abs,dd_mean_rho,dd_n_pairs,nn_overlap_at_5,nn_overlap_at_5_p10,nn_overlap_at_10,nn_overlap_at_10_p10,ari_C3,ari_C5,ari_C8,ari_mean,anomaly_recall_5pct,anomaly_precision_5pct,anomaly_score_spearman,anomaly_top10_overlap,sparsity_ratio
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,10,0.7,50000,500,,0.00025915999998460393,0.0008867390000091291,0.5617928529999858,0.2547885393719625,0.21953740631226654,0.6129997602481485,1.0034377488660766,50000,0.04981949458483755,0.0,0.07460890493381468,0.0,0.28827996786688653,0.19471581603600188,0.1437114573645866,0.208902413755825,0.6428571428571429,0.6428571428571429,0.7059784263407419,0.4,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,11,0.7,50000,500,,0.00019968999998809522,0.00027414999999564316,0.5338523340000165,0.25072493196067047,0.21995878010498893,0.5901990674731153,1.0317147254468237,50000,0.05583634175691938,0.0,0.0871239470517449,0.0,0.39685999873183386,0.19300066560618767,0.1445005052970297,0.2447870565450171,0.6666666666666666,0.6666666666666666,0.7584746999662075,0.6,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,12,0.7,50000,500,,0.00031395999997130275,0.0005045399999517031,0.596569737999971,0.27569560598389087,0.251255967213426,0.6151323003632287,0.8119550295834274,50000,0.02888086642599278,0.0,0.05102286401925391,0.0,0.06828805621167228,0.0732531128318216,0.057671141953359505,0.0664041036656178,0.42857142857142855,0.42857142857142855,0.6089092345499744,0.3,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,13,0.7,50000,500,,0.0001856189999784874,0.000179779999996299,0.5510013380000487,0.25653719813198517,0.22540596401587687,0.5982942907075866,0.906390926423095,50000,0.031287605294825514,0.0,0.0516245487364621,0.0,0.04491130920977619,0.07119087014301732,0.06291715858248631,0.05967311264509328,0.42857142857142855,0.42857142857142855,0.6220278294516582,0.1,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,14,0.7,50000,500,,0.0001905400000055124,0.0004641099999957987,0.5886963609999611,0.23247166970074826,0.20232831338176221,0.5511935206186942,0.9170124267438206,50000,0.041877256317689536,0.0,0.06991576413959084,0.0,0.1487421993162846,0.1652444280018166,0.12400359363792346,0.1459967403186749,0.5476190476190477,0.5476190476190477,0.710423204899576,0.5,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,15,0.7,50000,500,,0.00026032900001382586,0.0005147799999463132,0.7543432910000547,0.23503117475960542,0.20145900727317828,0.5637570707935375,0.9548937560706153,50000,0.048134777376654635,0.0,0.0740072202166065,0.0,0.29984017127443363,0.17451544513276693,0.10438273953000717,0.1929127853124026,0.5714285714285714,0.5714285714285714,0.7311787973889448,0.5,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,16,0.7,50000,500,,0.00015116999998099345,0.0006620999999995547,0.5383030919999783,0.2410942338310465,0.20858017751717145,0.5744817957905202,0.9449333383495128,50000,0.04428399518652227,0.0,0.06979542719614922,0.0,0.1923473141367953,0.12461199503827583,0.08517794850823734,0.13404575256110282,0.5238095238095238,0.5238095238095238,0.6584031418648768,0.5,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,17,0.7,50000,500,,0.0003307900000208974,0.0004974100000367798,0.603519145000007,0.2603087964594305,0.2247941648539934,0.6183310189800426,0.9449555554480082,50000,0.041877256317689536,0.0,0.059085439229843564,0.0,0.1083629829699874,0.08189976529135445,0.07824280605816095,0.08950185143983429,0.4523809523809524,0.4523809523809524,0.6329975483717709,0.4,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,18,0.7,50000,500,,0.00017069999995555918,0.00029833999997208593,0.6564209320000032,0.2510558780700955,0.22131763161380008,0.5862072763292635,0.9296605943592149,50000,0.03561973525872443,0.0,0.05980746089049339,0.0,0.08449708885545237,0.08224753619840867,0.0755841930029126,0.08077627268559122,0.42857142857142855,0.42857142857142855,0.6407236067290544,0.3,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,19,0.7,50000,500,,0.00017037000003483627,0.0004191900000023452,0.6704069470000036,0.22408121834447892,0.19110657579810214,0.5440037135628122,0.9940939066666683,50000,0.056558363417569195,0.0,0.0927797833935018,0.0,0.42648146040326596,0.2657843550667221,0.17108384366708707,0.2877832197123584,0.5952380952380952,0.5952380952380952,0.7459660427324403,0.7,0.0
